rate_hz,time_s,mean_fleet_rms_error_m,std_fleet_rms_error_m,p95_fleet_rms_error_m,mean_centroid_error_m,std_centroid_error_m,p95_centroid_error_m,mean_shape_rms_error_m,std_shape_rms_error_m,p95_shape_rms_error_m
0.5,19.1,0.5974477,0.2492951,0.9099406,0.5854137,0.2504557,0.9068165,0.1059255,0.05092057,0.187768
0.5,19.2,0.6005897,0.2506884,0.9148107,0.5884498,0.2518685,0.9116549,0.1066572,0.05125536,0.1889788
0.5,19.3,0.6037332,0.2520872,0.9197027,0.5914853,0.2532863,0.9165171,0.1074006,0.05158804,0.1902126
0.5,19.4,0.6068773,0.253483,0.9245933,0.5945195,0.254702,0.9213781,0.108153,0.05192158,0.1914737
0.5,19.5,0.610025,0.2548701,0.9294968,0.597556,0.2561078,0.9262515,0.1089134,0.05225797,0.1927581
0.5,19.6,0.6131725,0.2562574,0.9344245,0.6005918,0.2575129,0.9311484,0.1096793,0.0525919,0.1940748
0.5,19.7,0.6163196,0.2576424,0.9393581,0.603626,0.2589143,0.9360524,0.1104495,0.05293759,0.1954312
0.5,19.8,0.6194618,0.25903,0.944278,0.6066527,0.2603194,0.940943,0.1112218,0.0533005,0.1968676
0.5,19.9,0.6226028,0.2604219,0.9492083,0.6096777,0.2617283,0.9458415,0.1119991,0.05366009,0.1982835
0.5,20,0.6254227,0.2603208,0.9548472,0.6125361,0.2631645,0.9508872,0.1087688,0.05339254,0.218746
0.5,20.1,0.6285713,0.2617005,0.9598294,0.6155655,0.2645794,0.9558153,0.1095574,0.05369263,0.2202443
0.5,20.2,0.6317151,0.2630882,0.9648102,0.6185893,0.2660021,0.9607391,0.1103463,0.05400135,0.2217772
0.5,20.3,0.6348554,0.2644853,0.9697917,0.6216095,0.2674335,0.9656613,0.1111371,0.05430664,0.2232988
0.5,20.4,0.6380008,0.2658743,0.9747331,0.6246356,0.2688574,0.9705429,0.1119256,0.05460489,0.2247914
0.5,20.5,0.6411463,0.2672585,0.9796689,0.6276615,0.2702774,0.9754191,0.1127178,0.05489361,0.2262385
0.5,20.6,0.6442893,0.2686375,0.9846048,0.6306844,0.2716934,0.9802959,0.1135109,0.05518015,0.2276855
0.5,20.7,0.6474312,0.2700121,0.9895273,0.6337025,0.2731071,0.9851611,0.1143179,0.05546721,0.2291754
0.5,20.8,0.6505721,0.2713856,0.9944693,0.6367176,0.2745211,0.9900447,0.1151328,0.05575503,0.2306633
0.5,20.9,0.6537106,0.2727637,0.9994114,0.639728,0.275941,0.9949277,0.1159529,0.05604801,0.2321523
0.5,21,0.6568519,0.2741491,1.004383,0.6427389,0.2773683,0.9998385,0.1167833,0.05634651,0.2336499
0.5,21.1,0.6600027,0.2755307,1.009373,0.6457546,0.278792,1.004764,0.1176379,0.05664605,0.2351622
0.5,21.2,0.6631541,0.276914,1.014401,0.6487691,0.2802183,1.00973,0.1184988,0.0569506,0.2367225
0.5,21.3,0.6663068,0.2782944,1.019433,0.6517841,0.2816415,1.014697,0.119363,0.05725575,0.2383076
0.5,21.4,0.6694557,0.2796719,1.024501,0.654796,0.2830591,1.019699,0.1202269,0.05756423,0.2399051
0.5,21.5,0.6726073,0.2810414,1.029582,0.6578098,0.2844687,1.024715,0.1210963,0.05786888,0.2415371
0.5,21.6,0.6757538,0.2824055,1.034685,0.6608159,0.285876,1.029753,0.1219718,0.05817159,0.2431633
0.5,21.7,0.6789009,0.2837666,1.039823,0.6638194,0.2872827,1.034827,0.1228588,0.05847664,0.2448005
0.5,21.8,0.6820496,0.2851292,1.044953,0.6668225,0.2886906,1.039893,0.1237566,0.05877966,0.2464482
0.5,21.9,0.6851909,0.2864945,1.050084,0.6698167,0.2901002,1.044958,0.124659,0.05909149,0.2480903
0.5,22,0.6817221,0.2905742,1.052795,0.6727219,0.2913592,1.049874,0.09853388,0.04642257,0.1856361
0.5,22.1,0.6848051,0.2919765,1.05792,0.6757191,0.292771,1.054954,0.09926188,0.04665006,0.1869907
0.5,22.2,0.6878881,0.293376,1.063037,0.6787166,0.2941793,1.060023,0.09999221,0.04687068,0.18837
0.5,22.3,0.690976,0.294776,1.068155,0.6817182,0.2955876,1.065092,0.1007317,0.04708343,0.1897433
0.5,22.4,0.6940637,0.2961778,1.073244,0.6847183,0.2969971,1.07013,0.1014801,0.04729948,0.1911244
0.5,22.5,0.6971467,0.2975832,1.078342,0.6877116,0.2984114,1.075174,0.1022373,0.04751633,0.1924979
0.5,22.6,0.7002284,0.2989822,1.083464,0.6907025,0.2998197,1.080241,0.1030005,0.04773159,0.1938782
0.5,22.7,0.7033043,0.3003776,1.088576,0.6936865,0.3012235,1.085298,0.1037728,0.04794454,0.1952811
0.5,22.8,0.7063901,0.3017631,1.093702,0.6966798,0.302618,1.090371,0.1045488,0.04815507,0.1967251
0.5,22.9,0.7094766,0.3031434,1.098835,0.699671,0.3040083,1.095452,0.1053403,0.04836542,0.1982068
0.5,23,0.7125635,0.3045205,1.103979,0.7026609,0.3053966,1.100541,0.1061385,0.04857347,0.1997083
0.5,23.1,0.7156411,0.3059004,1.109145,0.7056394,0.3067889,1.105649,0.1069484,0.04877672,0.2012422
0.5,23.2,0.7187196,0.307273,1.114316,0.7086178,0.3081748,1.110761,0.1077593,0.04898367,0.20282
0.5,23.3,0.721805,0.3086372,1.119512,0.7116032,0.3095521,1.115897,0.1085663,0.04919726,0.2044224
0.5,23.4,0.7248965,0.3099951,1.124703,0.7145958,0.3109234,1.121033,0.1093635,0.04941587,0.2060271
0.5,23.5,0.7279911,0.3113434,1.129906,0.7175927,0.3122843,1.12618,0.1101545,0.04963467,0.2076238
0.5,23.6,0.731084,0.3126929,1.135105,0.7205863,0.3136445,1.131318,0.1109564,0.04985981,0.20922
0.5,23.7,0.7341788,0.314049,1.140324,0.7235799,0.3150113,1.136477,0.1117653,0.05009565,0.2108763
0.5,23.8,0.7372727,0.3154129,1.145555,0.7265716,0.3163863,1.141647,0.1125816,0.0503243,0.2125112
0.5,23.9,0.7403649,0.3167765,1.15076,0.72956,0.3177628,1.14679,0.1134015,0.05055424,0.2141229
0.5,24,0.7418918,0.3172809,1.157703,0.7324807,0.3192673,1.151323,0.1042126,0.04369795,0.1872866
0.5,24.1,0.7449532,0.3186415,1.162915,0.7354545,0.3206505,1.156466,0.1049242,0.04392231,0.188454
0.5,24.2,0.7480092,0.3199988,1.168106,0.7384226,0.3220305,1.161588,0.1056399,0.04414032,0.1895795
0.5,24.3,0.7510652,0.3213441,1.173278,0.7413903,0.3233976,1.16669,0.106359,0.0443587,0.1906856
0.5,24.4,0.7541244,0.3226851,1.178455,0.7443593,0.3247619,1.171797,0.1070837,0.04458481,0.1918349
0.5,24.5,0.7571897,0.3240306,1.183623,0.7473325,0.3261306,1.176892,0.1078171,0.0448231,0.193015
0.5,24.6,0.7602595,0.3253741,1.188768,0.7503101,0.3274965,1.181962,0.1085517,0.04506643,0.1941989
0.5,24.7,0.7633379,0.3267209,1.193908,0.7532963,0.3288652,1.187025,0.1092876,0.04530935,0.1953762
0.5,24.8,0.7664199,0.3280665,1.199036,0.7562864,0.330231,1.192071,0.1100275,0.04554554,0.1965343
0.5,24.9,0.7695035,0.3294103,1.2042,0.7592759,0.3315962,1.197154,0.1107807,0.04577689,0.1977085
0.5,25,0.7725887,0.3307505,1.209371,0.7622674,0.3329585,1.202244,0.1115332,0.04599628,0.1988677
0.5,25.1,0.7756732,0.332089,1.214528,0.7652595,0.334319,1.207326,0.1122813,0.04620211,0.1999889
0.5,25.2,0.7787541,0.3334251,1.219701,0.7682492,0.3356749,1.212424,0.1130271,0.04640663,0.2010861
0.5,25.3,0.7818287,0.3347519,1.224818,0.7712317,0.3370207,1.217471,0.1137775,0.04661844,0.2021809
0.5,25.4,0.7849052,0.3360788,1.22993,0.7742147,0.3383688,1.222506,0.1145338,0.04682171,0.2032748
0.5,25.5,0.7879855,0.3374079,1.235016,0.7772001,0.3397212,1.227512,0.1152941,0.04701991,0.2043834
0.5,25.6,0.7910666,0.3387379,1.240068,0.7801859,0.3410745,1.232483,0.116056,0.04722075,0.2054883
0.5,25.7,0.7941495,0.3400606,1.245048,0.7831725,0.34242,1.237382,0.1168227,0.04742785,0.206581
0.5,25.8,0.7972373,0.3413791,1.250031,0.786162,0.3437635,1.242286,0.1175941,0.04764262,0.2077213
0.5,25.9,0.800322,0.3426981,1.254984,0.7891466,0.3451082,1.247163,0.1183738,0.0478569,0.2088635
0.5,26,0.8008566,0.3433317,1.259252,0.792451,0.3464786,1.253078,0.09976679,0.03807254,0.1663232
0.5,26.1,0.8039336,0.3446519,1.264246,0.7954429,0.3478289,1.257997,0.1004856,0.03828587,0.1672377
0.5,26.2,0.807016,0.3459751,1.269276,0.7984376,0.3491837,1.26295,0.101218,0.03849972,0.1681674
0.5,26.3,0.8100982,0.3473019,1.274338,0.8014312,0.3505422,1.267936,0.1019566,0.03871367,0.1690681
0.5,26.4,0.813175,0.3486292,1.279441,0.8044198,0.3519003,1.272961,0.102692,0.03893135,0.1699536
0.5,26.5,0.8162486,0.3499573,1.284571,0.8074067,0.3532572,1.278009,0.1034202,0.03914843,0.1708224
0.5,26.6,0.8193204,0.3512935,1.289696,0.8103923,0.3546223,1.283052,0.1041446,0.03936025,0.1716612
0.5,26.7,0.8223881,0.3526307,1.294863,0.813373,0.355988,1.28813,0.104877,0.03956903,0.1724174
0.5,26.8,0.8254564,0.3539725,1.300058,0.8163534,0.3573577,1.293233,0.1056151,0.03977914,0.1731118
0.5,26.9,0.8285259,0.355311,1.305251,0.8193354,0.3587235,1.298336,0.1063511,0.03999122,0.1738009
0.5,27,0.8315942,0.3566345,1.310413,0.8223164,0.3600741,1.303408,0.1070867,0.04019785,0.1744725
0.5,27.1,0.8346544,0.3579481,1.315551,0.8252885,0.361415,1.308457,0.1078275,0.04040347,0.1751717
0.5,27.2,0.8377139,0.3592632,1.320679,0.8282589,0.3627581,1.313495,0.1085749,0.04060215,0.1758667
0.5,27.3,0.8407733,0.3605875,1.325857,0.8312295,0.3641088,1.318586,0.1093254,0.0407945,0.1766036
0.5,27.4,0.8438331,0.3619124,1.331032,0.8342003,0.3654611,1.323678,0.1100708,0.04099226,0.1773435
0.5,27.5,0.8468903,0.363227,1.336188,0.8371694,0.3668011,1.328751,0.110814,0.0411944,0.1780996
0.5,27.6,0.8499507,0.3645358,1.341321,0.8401417,0.3681347,1.333807,0.1115592,0.04139104,0.1788668
0.5,27.7,0.8529998,0.3658438,1.346433,0.8431032,0.3694682,1.338843,0.112302,0.04157602,0.1796059
0.5,27.8,0.8560438,0.3671512,1.351529,0.8460597,0.370801,1.343866,0.1130398,0.04176598,0.1803581
0.5,27.9,0.8590928,0.3684523,1.356637,0.8490194,0.37213,1.348906,0.1137831,0.04195829,0.181093
0.5,28,0.862245,0.3677984,1.361742,0.8520214,0.3735124,1.35423,0.1058916,0.04908389,0.169838
0.5,28.1,0.8652982,0.3690884,1.366864,0.8549773,0.3748452,1.359281,0.1066694,0.04928922,0.1708062
0.5,28.2,0.8683537,0.3703612,1.371937,0.8579328,0.3761642,1.36428,0.1074558,0.0494952,0.1718091
0.5,28.3,0.8714119,0.3716287,1.376997,0.8608897,0.3774791,1.369265,0.1082474,0.04970232,0.1728358
0.5,28.4,0.8744713,0.3728914,1.38204,0.8638478,0.3787897,1.374236,0.109037,0.0499044,0.1738459
0.5,28.5,0.877539,0.3741569,1.387081,0.8668135,0.3801047,1.379208,0.1098322,0.05009574,0.1748329
0.5,28.6,0.8806078,0.375429,1.392126,0.8697774,0.3814288,1.384187,0.110641,0.05028286,0.1758919
0.5,28.7,0.8836668,0.3766962,1.397131,0.8727283,0.3827495,1.389125,0.1114677,0.05047156,0.1769783
0.5,28.8,0.8867324,0.3779512,1.402112,0.875685,0.3840576,1.39404,0.1123027,0.05065531,0.1780808
0.5,28.9,0.889804,0.3792036,1.407093,0.8786473,0.3853629,1.398955,0.1131416,0.05083768,0.1791519
0.5,29,0.8928686,0.3804643,1.412051,0.8816016,0.3866776,1.40385,0.1139843,0.0510148,0.180223
0.5,29.1,0.8959346,0.381724,1.417009,0.8845555,0.3879923,1.408745,0.1148352,0.051193,0.1812949
0.5,29.2,0.8989986,0.3829817,1.422005,0.8875051,0.3893075,1.413679,0.1156929,0.05137279,0.1823805
0.5,29.3,0.9020646,0.3842431,1.427016,0.890455,0.3906289,1.418628,0.1165602,0.05153796,0.1834895
0.5,29.4,0.905127,0.385509,1.432044,0.8934,0.391955,1.423592,0.1174384,0.0516937,0.184617
0.5,29.5,0.9081845,0.3867797,1.43704,0.8963389,0.3932856,1.428523,0.1183261,0.05184321,0.1857247
0.5,29.6,0.9112506,0.388049,1.442041,0.8992847,0.3946162,1.433461,0.1192191,0.051999,0.186864
0.5,29.7,0.9143245,0.3893229,1.447088,0.9022357,0.3959549,1.438445,0.1201149,0.05216186,0.1880204
0.5,29.8,0.917396,0.3905911,1.452151,0.9051806,0.3972924,1.443445,0.1210186,0.05233601,0.1892132
0.5,29.9,0.9204756,0.3918574,1.457205,0.9081316,0.3986304,1.448435,0.1219314,0.05250243,0.1904437
0.5,30,0.9199793,0.3963244,1.460583,0.9111759,0.3999725,1.454354,0.1094025,0.03827539,0.1850659
0.5,30.1,0.9230278,0.3976029,1.465585,0.9141249,0.4013034,1.4593,0.1102134,0.03839507,0.1859584
0.5,30.2,0.9260847,0.3988794,1.470549,0.9170822,0.4026324,1.464212,0.1110245,0.0385123,0.1868477
0.5,30.3,0.9291484,0.4001456,1.475487,0.9200462,0.4039518,1.469101,0.111833,0.03862819,0.187751
0.5,30.4,0.9322182,0.4014071,1.480393,0.923014,0.4052687,1.473956,0.1126486,0.0387562,0.1886801
0.5,30.5,0.9352892,0.4026719,1.485298,0.9259826,0.4065898,1.478812,0.1134619,0.0388849,0.1895851
0.5,30.6,0.9383614,0.4039354,1.490237,0.9289506,0.407911,1.483698,0.1142826,0.03901412,0.1904924
0.5,30.7,0.941438,0.4052038,1.495219,0.931921,0.4092391,1.488626,0.1151102,0.03915198,0.19141
0.5,30.8,0.9445081,0.406474,1.500145,0.934884,0.4105684,1.493495,0.1159402,0.03930072,0.1923366
0.5,30.9,0.9475806,0.4077356,1.50503,0.9378471,0.4118911,1.498321,0.1167811,0.03944501,0.1932851
0.5,31,0.9506612,0.4090019,1.509946,0.9408182,0.4132191,1.503178,0.1176241,0.03958128,0.1942425
0.5,31.1,0.9537349,0.4102664,1.514862,0.943781,0.4145465,1.508031,0.1184722,0.0397127,0.1952026
0.5,31.2,0.9568043,0.4115255,1.519751,0.9467389,0.4158685,1.512859,0.1193219,0.03984978,0.1961678
0.5,31.3,0.9598774,0.41279,1.524616,0.9496991,0.4171972,1.517666,0.1201777,0.03998111,0.1971262
0.5,31.4,0.9629521,0.4140567,1.529478,0.9526607,0.4185291,1.522475,0.1210286,0.0401189,0.198087
0.5,31.5,0.9660304,0.4153156,1.534355,0.9556254,0.4198519,1.527298,0.1218826,0.04026557,0.1990693
0.5,31.6,0.9691128,0.4165641,1.539217,0.9585952,0.4211633,1.532109,0.1227313,0.04041513,0.2000579
0.5,31.7,0.9722019,0.4178098,1.544123,0.9615699,0.4224734,1.536968,0.1235866,0.04056566,0.2010654
0.5,31.8,0.9752836,0.4190424,1.548986,0.9645364,0.423771,1.541785,0.1244463,0.04071287,0.2020282
0.5,31.9,0.978366,0.4202706,1.553871,0.9675014,0.4250676,1.546622,0.1253091,0.04086489,0.2030361
0.5,32,0.9783873,0.4235735,1.558587,0.9704757,0.4262096,1.55159,0.1085637,0.03979505,0.1605053
0.5,32.1,0.9814334,0.4248446,1.563497,0.9734354,0.4275207,1.556468,0.1093303,0.0399327,0.1619066
0.5,32.2,0.9844801,0.4261162,1.568412,0.9763942,0.4288322,1.561353,0.1101072,0.04007786,0.1633372
0.5,32.3,0.987527,0.4273897,1.57331,0.9793526,0.4301461,1.566223,0.1108822,0.04023117,0.164787
0.5,32.4,0.9905744,0.4286542,1.578209,0.9823117,0.4314515,1.571095,0.111654,0.04038188,0.1662038
0.5,32.5,0.9936284,0.4299163,1.58314,0.9852768,0.4327563,1.576,0.1124231,0.04052898,0.1675774
0.5,32.6,0.996692,0.4311772,1.588042,0.9882499,0.4340621,1.58088,0.1131995,0.04067324,0.168959
0.5,32.7,0.9997579,0.4324361,1.592946,0.9912263,0.4353651,1.585763,0.1139695,0.04081299,0.1703789
0.5,32.8,1.00283,0.4336933,1.597834,0.994208,0.4366684,1.590632,0.1147425,0.04095321,0.1718193
0.5,32.9,1.005914,0.4349504,1.602735,0.9971991,0.4379729,1.595514,0.1155207,0.0410999,0.1732382
0.5,33,1.009001,0.4362191,1.607662,1.000194,0.4392894,1.600424,0.1163004,0.04124202,0.1746304
0.5,33.1,1.012088,0.4374958,1.612586,1.003187,0.4406144,1.605329,0.117084,0.04139187,0.1759928
0.5,33.2,1.015178,0.4387709,1.617522,1.006182,0.4419379,1.610243,0.1178752,0.04154847,0.1773843
0.5,33.3,1.018274,0.440056,1.622459,1.009181,0.4432732,1.615159,0.1186718,0.04170957,0.1788283
0.5,33.4,1.02138,0.4413449,1.627389,1.012188,0.4446128,1.620067,0.1194824,0.04187674,0.1803108
0.5,33.5,1.024489,0.4426266,1.632326,1.015197,0.4459447,1.62498,0.1203045,0.04204068,0.1817792
0.5,33.6,1.027605,0.4439083,1.637253,1.018212,0.4472761,1.629884,0.1211278,0.0422102,0.1832583
0.5,33.7,1.030723,0.445179,1.642167,1.021229,0.4485973,1.634774,0.1219555,0.04238336,0.1847096
0.5,33.8,1.033845,0.4464435,1.647036,1.024247,0.4499135,1.639619,0.1227934,0.04256688,0.186198
0.5,33.9,1.036968,0.4477038,1.651886,1.027263,0.4512266,1.644447,0.1236448,0.04275643,0.187717
0.5,34,1.036169,0.4501013,1.65251,1.02998,0.4523256,1.649816,0.09953447,0.03200361,0.1435278
0.5,34.1,1.039258,0.4513694,1.657322,1.032999,0.4536266,1.654627,0.1002267,0.0322013,0.1444726
0.5,34.2,1.042356,0.4526509,1.662147,1.036025,0.4549419,1.659449,0.1009212,0.03239629,0.1454361
0.5,34.3,1.04546,0.4539339,1.667008,1.039058,0.4562581,1.664306,0.1016189,0.03259053,0.1464283
0.5,34.4,1.04856,0.4552113,1.671838,1.042085,0.4575702,1.669134,0.1023239,0.03278908,0.1474253
0.5,34.5,1.051655,0.4564866,1.676656,1.045106,0.4588806,1.673951,0.103037,0.03298501,0.1483959
0.5,34.6,1.054753,0.4577617,1.681461,1.048129,0.4601913,1.678756,0.1037601,0.03318221,0.1493395
0.5,34.7,1.057859,0.4590405,1.686248,1.051158,0.4615047,1.68354,0.1044933,0.03338282,0.1502792
0.5,34.8,1.06097,0.460327,1.691065,1.054191,0.4628262,1.688352,0.1052318,0.03358059,0.1512275
0.5,34.9,1.064077,0.4616188,1.695917,1.057221,0.4641524,1.693199,0.1059792,0.03377538,0.1521709
0.5,35,1.067197,0.4629003,1.700812,1.060261,0.4654697,1.698091,0.1067333,0.03397548,0.1531281
0.5,35.1,1.070322,0.4641785,1.705699,1.063306,0.4667847,1.702975,0.1074914,0.03417969,0.1540989
0.5,35.2,1.073444,0.465457,1.71055,1.066347,0.4681009,1.707822,0.1082544,0.03438751,0.1551135
0.5,35.3,1.076576,0.4667414,1.715382,1.069396,0.469423,1.712652,0.1090189,0.03460443,0.1561643
0.5,35.4,1.079713,0.4680162,1.720184,1.072449,0.4707357,1.717453,0.109794,0.03483054,0.1572572
0.5,35.5,1.082859,0.4692972,1.725013,1.075511,0.4720553,1.722279,0.1105726,0.03505021,0.1583114
0.5,35.6,1.086009,0.4705808,1.72984,1.078576,0.4733773,1.727102,0.1113489,0.03526996,0.1593168
0.5,35.7,1.089168,0.4718541,1.734644,1.081651,0.4746892,1.731905,0.112121,0.03548943,0.1602866
0.5,35.8,1.092321,0.4731262,1.739397,1.084719,0.4760007,1.736654,0.1128959,0.03570602,0.1612138
0.5,35.9,1.095469,0.4743943,1.744125,1.087781,0.4773075,1.741375,0.1136829,0.03593294,0.1621781
0.5,36,1.094363,0.4778147,1.750042,1.090578,0.478963,1.745589,0.08140047,0.02512277,0.1206327
0.5,36.1,1.097464,0.4790798,1.754692,1.09363,0.4802564,1.750263,0.08201744,0.02517391,0.1215234
0.5,36.2,1.100567,0.4803389,1.759312,1.096683,0.481543,1.754906,0.08263516,0.02522136,0.1224164
0.5,36.3,1.103664,0.4815896,1.763916,1.099731,0.4828205,1.759534,0.08326043,0.02526705,0.1232645
0.5,36.4,1.10676,0.4828266,1.768508,1.102776,0.4840845,1.764142,0.083897,0.02532967,0.1238568
0.5,36.5,1.109848,0.4840638,1.773086,1.105812,0.4853492,1.768738,0.08453638,0.0254057,0.123801
0.5,36.6,1.112936,0.4852966,1.777673,1.108848,0.4866096,1.773342,0.08517271,0.02547898,0.1237311
0.5,36.7,1.116023,0.4865255,1.782254,1.111882,0.4878668,1.777943,0.08581126,0.02554773,0.1242948
0.5,36.8,1.119119,0.4877513,1.786846,1.114925,0.4891216,1.782558,0.08645573,0.02561791,0.1251078
0.5,36.9,1.122221,0.4889739,1.791447,1.117973,0.4903745,1.787185,0.08710792,0.02568441,0.1259322
0.5,37,1.125327,0.4901929,1.796036,1.121023,0.4916234,1.791798,0.08777404,0.02576132,0.1268105
0.5,37.1,1.128425,0.4914139,1.800592,1.124065,0.4928738,1.796378,0.08844389,0.02584141,0.1277438
0.5,37.2,1.131512,0.4926258,1.805094,1.127095,0.4941143,1.800901,0.08911789,0.02592394,0.128687
0.5,37.3,1.134612,0.4938393,1.809574,1.130138,0.4953567,1.805405,0.0897935,0.02600231,0.1296188
0.5,37.4,1.137717,0.4950551,1.814061,1.133186,0.4966023,1.809918,0.09047302,0.02607899,0.1305435
0.5,37.5,1.140816,0.4962753,1.818564,1.136227,0.4978533,1.814448,0.09115193,0.02615873,0.1314824
0.5,37.6,1.143911,0.4974966,1.82306,1.139264,0.4991055,1.818974,0.09182813,0.02623886,0.1324407
0.5,37.7,1.147012,0.4987058,1.827549,1.142306,0.5003456,1.823491,0.09252217,0.02631897,0.1334476
0.5,37.8,1.15012,0.4999115,1.832007,1.145353,0.5015831,1.827977,0.09322256,0.02639924,0.1344414
0.5,37.9,1.153234,0.5011101,1.836452,1.148405,0.5028144,1.83245,0.0939309,0.02648078,0.1354691
0.5,38,1.153178,0.5025154,1.836404,1.151227,0.5034058,1.836002,0.05832024,0.01603016,0.07839624
0.5,38.1,1.156264,0.5037243,1.84088,1.154288,0.5046283,1.840484,0.05877212,0.01614862,0.07907217
0.5,38.2,1.159352,0.5049362,1.84536,1.15735,0.5058533,1.844969,0.05922332,0.01625866,0.07969635
0.5,38.3,1.162443,0.5061485,1.849865,1.160415,0.5070786,1.849478,0.05967894,0.01635667,0.08028526
0.5,38.4,1.16553,0.5073614,1.854358,1.163476,0.5083044,1.853974,0.06014535,0.01645364,0.08087629
0.5,38.5,1.168611,0.508572,1.858849,1.16653,0.5095274,1.858467,0.06060873,0.01655589,0.08146853
0.5,38.6,1.171688,0.5097835,1.863343,1.169582,0.5107506,1.862963,0.06106632,0.01665713,0.08203537
0.5,38.7,1.174769,0.5110004,1.867884,1.172638,0.5119786,1.867506,0.06153073,0.01675763,0.08255631
0.5,38.8,1.177848,0.5122116,1.872424,1.17569,0.5132007,1.872046,0.06200781,0.01684914,0.08311943
0.5,38.9,1.180932,0.5134207,1.876986,1.178748,0.5144204,1.876608,0.06249407,0.01693223,0.08370501
0.5,39,1.184015,0.5146311,1.881575,1.181805,0.5156411,1.881197,0.06297865,0.01701762,0.08428412
0.5,39.1,1.187103,0.5158451,1.886168,1.184865,0.5168658,1.88579,0.06346297,0.01710849,0.08492701
0.5,39.2,1.190196,0.5170647,1.89073,1.187932,0.5180959,1.890351,0.06394727,0.01720473,0.08558824
0.5,39.3,1.193296,0.5182839,1.895297,1.191005,0.5193253,1.894917,0.0644375,0.01730825,0.08624894
0.5,39.4,1.196398,0.5195101,1.899893,1.194079,0.5205616,1.89951,0.06494135,0.0174005,0.08685877
0.5,39.5,1.199496,0.5207425,1.904478,1.197148,0.521805,1.904093,0.06545207,0.017497,0.0874878
0.5,39.6,1.202597,0.5219819,1.909037,1.200219,0.5230562,1.90865,0.06597864,0.01759892,0.08811086
0.5,39.7,1.20569,0.5232226,1.913593,1.203281,0.5243086,1.913203,0.06651182,0.01769451,0.08870885
0.5,39.8,1.208779,0.5244668,1.91812,1.20634,0.5255643,1.917727,0.06704246,0.01778241,0.089313
0.5,39.9,1.211863,0.5257049,1.922591,1.209393,0.5268144,1.922194,0.06757597,0.01786529,0.08993928
0.5,40,1.214772,0.5268467,1.927984,1.212555,0.5280279,1.927211,0.06216833,0.01869675,0.0935142
0.5,40.1,1.21786,0.5280783,1.932447,1.215616,0.5292716,1.931671,0.06264443,0.01891209,0.09431501
0.5,40.2,1.220961,0.5293116,1.936919,1.218688,0.5305171,1.936138,0.06311595,0.01911855,0.09508553
0.5,40.3,1.224073,0.5305391,1.941409,1.221772,0.5317562,1.940623,0.06359069,0.01932651,0.0958933
0.5,40.4,1.227179,0.5317749,1.945936,1.224851,0.5330028,1.945143,0.06406984,0.01953719,0.09672445
0.5,40.5,1.230276,0.5330175,1.950476,1.227919,0.5342564,1.949677,0.06455886,0.01974779,0.09756258
0.5,40.6,1.233377,0.5342641,1.955027,1.230991,0.5355133,1.954221,0.06505257,0.01995766,0.09838982
0.5,40.7,1.236483,0.5355171,1.959583,1.234068,0.5367765,1.95877,0.06555347,0.02017092,0.09921445
0.5,40.8,1.239587,0.5367722,1.964142,1.237143,0.5380409,1.963323,0.06605711,0.02038549,0.1000558
0.5,40.9,1.242699,0.5380203,1.968704,1.240225,0.5392993,1.967877,0.06656498,0.02060958,0.1009239
0.5,41,1.24581,0.5392623,1.973249,1.243306,0.5405519,1.972414,0.06707161,0.02083043,0.1017908
0.5,41.1,1.248917,0.5405032,1.977815,1.246383,0.5418028,1.976971,0.06757181,0.02104858,0.1026531
0.5,41.2,1.252027,0.5417459,1.98236,1.249464,0.5430549,1.981506,0.06807222,0.02125411,0.1035014
0.5,41.3,1.255139,0.5429875,1.986887,1.252546,0.5443056,1.986021,0.06858074,0.02145525,0.104355
0.5,41.4,1.258254,0.5442391,1.991382,1.255631,0.5455663,1.990504,0.06909506,0.0216505,0.1052088
0.5,41.5,1.261373,0.5454975,1.995878,1.25872,0.5468342,1.994986,0.0696117,0.02184408,0.1060394
0.5,41.6,1.264493,0.5467528,2.000354,1.261809,0.5481,1.999447,0.07013504,0.02204981,0.106871
0.5,41.7,1.267616,0.5480047,2.004809,1.2649,0.549363,2.003887,0.07066566,0.02226373,0.1077298
0.5,41.8,1.270744,0.5492656,2.009288,1.267994,0.5506347,2.008351,0.07120074,0.02247981,0.1085855
0.5,41.9,1.273866,0.5505159,2.01376,1.271083,0.5518967,2.012808,0.07174183,0.02269188,0.1094084
0.5,42,1.276586,0.5512364,2.016552,1.273965,0.5531789,2.016066,0.06181309,0.02949769,0.1068046
0.5,42.1,1.279703,0.5524697,2.020977,1.27705,0.5544321,2.020488,0.06228459,0.02974583,0.1077283
